cod;sociedad;sociedad sap;cta_cont_int;nombre_cta;apert_contrato;reportable;cod_product;cod_tip_creditos;tip_posicion;item_matriz;debito;credito;ind_moneda;tip_cta
4110;BCO;4101;2411000075;OP ACREEDORA CUENTA VISTA;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500000;PROVISION PARA FINIQUITOS;N;S;0;0;N;2700101;2700101;2700101;CHN;P
4115;BCO;4101;2411500005;PAGOS PROVISIONALES MENSUALES (PPM);N;S;0;0;S;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500006;IMPUESTOS DIFERIDOS POR PAGAR PASIVOS;N;S;0;0;N;2650000;2650000;2650000;CHN;P
4115;BCO;4101;2411500010;PROVISION  NOTARIO;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500014;GASTOS DE COBRANZA;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500015;PROVISION DE GASTOS;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500017;PROVISION NOTARIO MUTUO HIPOTECARIO UF;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4115;BCO;4101;2411500018;SEGURO DESGRAVAMEN MUTUO HIPOTECARIO UF;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4115;BCO;4101;2411500019;SEGURO CESANTIA MUTUO HIPOTECARIO UF;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4115;BCO;4101;2411500020;GASTOS DE COBRANZAS CREDITO HIPOTECARIO;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4115;BCO;4101;2411500021;SEGURO DE INCENDIO MUTUO HIPOTECARIO;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4115;BCO;4101;2411500027;PROVISION DE VACACIONES DEL PERSONAL;N;S;0;0;N;2700109;2700109;2700109;CHN;P
4115;BCO;4101;2411500032;FONDOS RECIBIDOS POR VENTAS DE MUTUOS HIPOTECARIOS;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500042;DEVOL PRIMA SEG X PREPAGO;N;S;0;0;N;2100390;2100390;2100390;CHN;P
4115;BCO;4101;2411500057;FACTURAS POR PAGAR;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500058;BOLETAS O RECIBOS POR PAGAR;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500061;PAGOS DE CONTRAPARTES POR LIQUIDAR - BANCOS;N;S;0;0;N;2130001;2130001;2130001;CHN;P
4115;BCO;4101;2411500067;PROVISION RECURSOS HUMANOS;N;S;0;0;N;2700103;2700103;2700103;CHN;P
4115;BCO;4101;2411500073;RG DESCUENTO CUOTAS PRESTAMOS NO CURSADOS EN BANCO;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500077;PAGOS X APLICAR X SINIESTROS CESANTIA Y DESGRAVAMEN;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500079;PROVISION JUICIOS LABORALES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500080;CUENTAS POR PAGAR EERR (OPERACIONAL);N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500085;FACTURAS POR PAGAR EXTERIOR;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500086;CTA X PAGAR COLABORADORES BANCO RIPLEY;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500087;CTA POR PAGAR PAGOS TRANSBANK;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500090;SERVIPAG - RECAUDACION BOTON DE PAGO;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500091;CTAS X PAGAR COMPRAS INTERNACIONALES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500092;CTAS X PAGAR GIROS INTERNACIONALES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500093;PROVISION GRATIFICACIONES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500094;SFC POR PAGAR CLIENTES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500095;CTA POR PAGAR EERR SFC;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500096;PROVISION NO CANJE SFC;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500097;PROVISION HORAS EXTRAS RRHH;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500103;DEVOLUCION SEGUROS X PREPAGO;N;S;0;0;N;2100390;2100390;2100390;CHN;P
4115;BCO;4101;2411500104;PROVISION QUINQUENIOS;N;S;0;0;N;2700103;2700103;2700103;CHN;P
4115;BCO;4101;2411500105;PROVISION PIAS;N;S;0;0;N;2700101;2700101;2700101;CHN;P
4115;BCO;4101;2411500106;PROV JUICIOS ADMINISTRATIVOS, CIVILES Y POLICIA LOCAL;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500107;DEVOL CLTES MINVU NUEVO DS12;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500108;PROV CXC CTAS VISTA;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500110;PROTOCOLO RECIPROCO ABIF - PREVENCION FRAUDES;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500113;CTAS POR PAGAR EERR (FINANCIAMIENTO);N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500114;OP ACREED DEV FDOS R;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500115;FACTORING POR PAGAR;N;S;0;0;N;2800001;2800001;2800001;CHN;P
4115;BCO;4101;2411500117;PAGOS PENDIENTES PAYBACK CONSUMO;N;N;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411500145;CTA POR PAGAR PORTABILIDAD FINANCIERA OPERACIONES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411510001;OPER X PAGAR PAGO POSTERIOR REALAIS;N;S;0;0;N;2130001;2130001;2130001;CHN;P
4115;BCO;4101;2411510007;OBL ARRD TERC MANUAL;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411520001;SAP - FACTURAS POR RECIBIR;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411520005;SAP - 3-17-29 PAGO PROVEEDORES;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411520008;DEVOLUCION BENEFICIO CLIENTES MINVU DS-02;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411560000;OBLIGACIONES POR DDU EQUIPOS TERCEROS CP;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411560003;OBLIG X DDU TERCEROS LP;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411560007;PROV ARRIENDO TERCEROS;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411560008;PROVISION ARRIENDO EERR;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411560010;PROV DESMANT INMUEBLES TERCEROS;N;S;0;0;N;2800090;1800990;2800090;CHN;P
4115;BCO;4101;2411570002;OBLIGACIONES POR DDU INMUEBLES EERR CP;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411570003;OBLIGACIONES POR DDU INMUEBLES EERR LP;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411570007;PROV ARRIENDO INMUEBLES EERR;N;S;0;0;N;2550000;2550000;2550000;CHN;P
4115;BCO;4101;2411599994;COMPLEMENTARIA ACTIVO IMPUESTO DIFERIDO;N;S;0;0;N;2650000;2650000;2650000;CHN;P
4120;BCO;4101;2412000011;RECAUDACION DIVIDENDO MUTUOS VENDIDOS;N;S;0;0;N;2800001;2800001;2800001;CHR;P
4120;BCO;4101;2412000021;BONOS CORRIENTES - DIFER MAYOR VALOR;N;S;0;0;N;2402100;2402100;2402100;CHR;P
4120;USD;4104;2412000024;DEPOSITO GARANTIA DERIVADOS RECIBIDOS;N;S;0;0;N;2800090;1800990;2800090;EXT;P
4127;BCO;4101;2412700000;VLR MERCADO FORWARD UF PESOS;S;S;0;0;S;2250101;2250101;2250101;CHN;P
4127;BCO;4101;2412700004;AJUSTE RIESGO MERCADO FORWARDS;N;S;0;0;S;2250101;2250101;2250101;CHN;P
4127;BCO;4101;2412700005;AJUSTE RIESGO MERCADO SWAPS;N;S;0;0;S;2250102;2250102;2250102;CHN;P
4127;BCO;4101;2412760001;CVA FORWARD NEGOCIACION;S;S;0;0;S;2250101;2250101;2250101;CHN;P
4127;BCO;4101;2412760002;CVA SWAP NEGOCIACION;S;S;0;0;S;2250102;2250102;2250102;CHN;P
4127;BCO;4101;2412760004;DVA FORWARD NEGOCIACION;S;S;0;0;S;2250101;2250101;2250101;CHN;P
4127;BCO;4101;2412760005;DVA SWAP NEGOCIACION;S;S;0;0;S;2250102;2250102;2250102;CHN;P
4128;BCO;4101;2412815009;VALOR DE MERCADO FORWARD MX COMP;S;S;0;0;S;2250101;2250101;2250101;CHN;P
4128;BCO;4101;2412815011;VLR MCDO SWAP TASAS NEGOC CLP;S;S;0;0;S;2250102;2250102;2250102;CHN;P
4128;BCO;4101;2412815014;VALOR MERCADO CCS SWAP PROMEDIO CAMARA;S;S;0;0;S;2250102;2250102;2250102;CHN;P
4128;BCO;4101;2412850010;AJ VLR RAZ COB CCS S;N;S;0;0;S;2250102;2250102;2250102;CHN;P
4205;BCO;4101;2420500002;PROV GRUPALES CRED CONSUMO (INDIV CRED VEN.);N;S;0;0;N;1309302;1309302;1309302;CHN;P
4205;BCO;4101;2420500003;PROV GRUPALES CRED CONSUMO (PROV GLOB LA CART COLOC);N;S;0;0;N;1309302;1309302;1309302;CHN;P
4205;BCO;4101;2420500015;PROVISION PREGRADO NORMAL;N;S;0;0;N;1309111;1309111;1309111;CHR;P
4215;BCO;4101;2421500014;PROVISION FINES GENERALES NORMAL;N;S;0;0;N;1309111;1309111;1309111;CHN;P
4215;BCO;4101;2421500032;PROVISION CONSUMO EN CUOTAS NORMAL;N;S;0;0;N;1309301;1309301;1309301;CHN;P
4215;BCO;4101;2421500033;PROVISION RENEGOCIADOS NORMAL;N;S;0;0;N;1309301;1309301;1309301;CHN;P
4215;BCO;4101;2421500120;PROVISION VIVIENDA NORMAL;N;S;0;0;N;1309201;1309201;1309201;CHR;P
4220;BCO;4101;2422000014;PROVISION FINES GENERALES EN INCUMPLIMIENTO;N;S;0;0;N;1309112;1309112;1309112;CHN;P
4220;BCO;4101;2422000030;PROVISION PREGRADO EN INCUMPLIMIENTO;N;S;0;0;N;1309112;1309112;1309112;CHN;P
4220;BCO;4101;2422000032;PROVISION CONSUMO EN CUOTAS EN INCUMPLIMIENTO;N;S;0;0;N;1309302;1309302;1309302;CHN;P
4220;BCO;4101;2422000033;PROVISION RENEGOCIADOS EN INCUMPLIMIENTO;N;S;0;0;N;1309302;1309302;1309302;CHN;P
4225;BCO;4101;2422500020;PROVISION VIVIENDA EN INCUMPLIMIENTO;N;S;0;0;N;1309202;1309202;1309202;CHN;P
4305;BCO;4101;2430500000;CAPITAL PAGADO;N;S;0;0;N;3101001;3101001;3101001;CHN;P
4310;BCO;4101;2431000001;RESERVA DE REV DEL CAPITAL PAGADO (PERDIDA AÑOS (ANTERIORES);N;S;0;0;N;3102003;3102003;3102003;CHN;P
4310;BCO;4101;2431000002;OTRAS RESERVAS IAS VALOR ACTUARIAL;N;S;0;0;S;3102003;3102003;3102003;CHN;P
4320;BCO;4101;2432000004;PROVISION DIVIDENDOS MINIMOS;N;S;0;0;S;3104300;3104300;3104300;CHN;P
4320;BCO;4101;2432000008;OTRAS RESERVAS;N;S;0;0;S;3102004;3102004;3102004;CHN;P
4320;BCO;4101;2432099995;RESULTADO ACUMULADO EFECTO NIIF 16 SIN MODULO;N;S;0;0;S;3104101;3104101;3104101;CHN;P
4320;BCO;4101;2432099996;RESULTADO ACUMULADO EFECTO NIIF16 AA;N;S;0;0;S;3104101;3104101;3104101;CHN;P
4320;BCO;4101;2432099998;UTILIDAD / PERDIDA DEL EJERCICIO CLP;N;S;0;0;N;3104102;3104102;3104102;CHN;P
4350;BCO;4101;2435000017;IMPTOS DIFERIDOS FORWARD FLUJO DE CAJA;S;S;0;0;S;3103002;3103002;3103002;CHN;P
4350;BCO;4101;2435045001;PDBCPE UTILIDAD PERDIDA AJUSTE VALOR RAZONABLE;S;S;0;0;S;3103001;3103001;3103001;CHN;P
4350;BCO;4101;2435045002;BOCEPE UTILIDAD PERDIDA AJUSTE VALOR RAZONABLE;N;S;0;0;S;3103001;3103001;3103001;CHN;P
4350;BCO;4101;2435045003;BOTEPE UTILIDAD PERDIDA AJUSTE VALOR RAZONABLE;S;S;0;0;S;3103001;3103001;3103001;CHN;P
4350;BCO;4101;2435045051;BOCEUF UTILIDAD PERDIDA AJUSTE VALOR RAZONABLE;N;S;0;0;S;3103001;3103001;3103001;CHN;P
4350;BCO;4101;2435045054;BOTEUF UTILIDAD PERDIDA AJUSTE VALOR RAZONABLE;N;S;0;0;S;3103001;3103001;3103001;CHN;P
4350;BCO;4101;2435045062;UTIL/PERD AJUST VALOR RAZONABLE COBERTURA FLUJO CAJA;S;S;0;0;S;3103002;3103002;3103002;CHN;P
4350;BCO;4101;2435045063;IMPTOS DIFERIDOS POR DERIVADO FLUJO DE CAJA;S;S;0;0;S;3103002;3103002;3103002;CHN;P
4350;BCO;4101;2435050003;UTILIDAD/PERDIDA AJ VLR RAZ COB FLUJO CAJA UF-CLP;N;S;0;0;N;3103002;3103002;3103002;CHN;P
4505;USD;4104;2450500005;CONVERSION BACK OFFICE MESA DINERO;N;N;0;0;S;0;0;0;EXT;P
5110;BCO;4101;4511000000;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5110;BCO;4101;4511000002;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS 5202;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5110;BCO;4101;4511000003;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS 5203;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5110;BCO;4101;4511000004;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS 5204;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5110;BCO;4101;4511000005;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS 5205;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5110;BCO;4101;4511000006;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 30 A  89 DIAS 5206;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5115;BCO;4101;4511500001;INTERESES PAGADOS CAPTACIONES  A PLAZO UF  90  A 1 AÑO 5302;N;S;0;0;N;4150301;4150301;4150301;CHR;E
5115;BCO;4101;4511500002;INTERESES PAGADOS CAPTACIONES  A PLAZO  UF 90  A 1 AÑO 5303;N;S;0;0;N;4150301;4150301;4150301;CHR;E
5115;BCO;4101;4511590000;INTERESES PAGADOS DEP INSTIT USD 5208;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5120;BCO;4101;4512000001;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 90 D. A 1 AÑO 5301;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5120;BCO;4101;4512000002;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 90 D. A 1 AÑO 5304;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5120;BCO;4101;4512000003;INTERESES PAGADOS CAPTACIONES  A PLAZO DE 90 D. A 1 AÑO 5305;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5125;BCO;4101;4512500000;INTERESES PAGADO CAPT. A PLAZO UF A MAS DE 1 AÑO    5703;N;S;0;0;N;4150301;4150301;4150301;CHR;E
5125;BCO;4101;4512500002;INTERESES PAGADO CAPT. A PLAZO UF A MAS DE 1 AÑO    5707;N;S;0;0;N;4150301;4150301;4150301;CHR;E
5130;BCO;4101;4513000001;INTERESES PAGADOS CAPTACIONES  A PLAZO $ A MAS DE 1 AÑO 5701;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5130;BCO;4101;4513000002;INTERESES PAGADOS CAPTACIONES  A PLAZO $ A MAS DE 1 AÑO 5702;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5130;BCO;4101;4513000003;INTERESES PAGADOS CAPTACIONES  A PLAZO $ A MAS DE 1 AÑO 5705;N;S;0;0;N;4150301;4150301;4150301;CHN;E
5140;BCO;4101;4514000002;INTS PAGADOS BONOS CORRIENTES CLP;N;S;0;0;N;4150511;4150511;4150511;CHN;E
5140;BCO;4101;4514000003;INTS PAGADOS BONOS CORRIENTES UF;N;S;0;0;N;4150511;4150511;4150511;CHR;E
5140;BCO;4101;4514000004;MAYOR VALOR COLOC BONOS CTES;N;S;0;0;N;4150511;4150511;4150511;CHN;E
5145;BCO;4101;4514535003;VPAFPL INTS PAGADO FPL NO REAJUSTABLE BCENTRAL;N;S;0;0;N;4150201;4150201;4150201;CHN;E
5150;BCO;4101;4515000000;INTERESES PAGADOS OBLIGACIONES POR LETRAS DE CREDITO;N;S;0;0;N;4150501;4150501;4150501;CHR;E
5150;BCO;4101;4515000001;INT PAG LCHR AD F GRALES;N;S;0;0;N;4150501;4150501;4150501;CHR;E
5155;BCO;4101;4515500001;LCL INTS PAGADOS LINEA CRED LIQUIDEZ;N;S;0;0;N;4150401;4150401;4150401;CHN;E
5155;BCO;4101;4515500002;FCIC INTS PAGADOS FACILIDAD CREDITO COND INCREM COLOCACIONES;N;S;0;0;N;4150401;4150401;4150401;CHN;E
5165;BCO;4101;4516599999;INTS PAGADOS PTMOS OBT LARGO PLAZO CON BANCOS;N;S;0;0;N;4150401;4150401;4150401;CHN;E
5170;BCO;4101;4517000003;INTERESES PAGADOS LINEA CORFO B42;N;S;0;0;N;4150601;4150601;4150601;CHN;E
5180;BCO;4101;4518000006;GASTO INTS DESMANT INMUEBLES;N;S;0;0;N;4150701;4150701;4150701;CHN;E
5180;BCO;4101;4518000009;INTS PAG DDU TERCEROS LP;N;S;0;0;N;4150701;4150701;4150701;CHN;E
5180;BCO;4101;4518010001;INTS PAGADOS DDU INMUEBLES EERR;N;S;0;0;N;4150701;4150701;4150701;CHN;E
5200;BCO;4101;4520000007;INTS PAGADOS DEPOSITO GARANTIA DERIVADOS RECIBIDOS (ESPEJO);N;S;0;0;N;4150801;4150801;4150801;CHN;E
5305;BCO;4101;4530500001;REAJUSTES PAGADOS PRODUCTO 5303;N;S;0;0;N;4150351;4150351;4150351;CHR;E
5305;BCO;4101;4530500006;REAJUSTES PAGADOS LETRAS DE CREDITOS;N;S;0;0;N;4150551;4150551;4150551;CHR;E
5310;BCO;4101;4531000001;REAJUSTES PAGADOS PRODUCTO  5703;N;S;0;0;N;4150351;4150351;4150351;CHR;E
5310;BCO;4101;4531000003;REAJUSTES PAGADOS PRODIUCTO 5707;N;S;0;0;N;4150351;4150351;4150351;CHR;E
5315;BCO;4101;4531500003;REAJ PAGADOS BONOS CORRIENTES UF;N;S;0;0;N;4150561;4150561;4150561;CHR;E
5350;BCO;4101;4535000009;REAJ PAG LCHR AD F GRALES;N;S;0;0;N;4150551;4150551;4150551;CHR;E
5370;BCO;4101;4537000003; REAJUSTE PAGADOS DE LA PARTIDA 3460 ADEUD OTRAS INST. FINAN;N;S;0;0;N;4150651;4150651;4150651;CHN;E
5530;BCO;4101;4553000000;COMISIONES POR SERVICIOS BANCARIOS;N;S;0;0;N;4250101;4250101;4250101;CHN;E
5530;BCO;4101;4553000001;COM PGDAS POR ADM DE TARJETAS (OTRAS);N;S;0;0;N;4250190;4250190;4250190;CHN;E
5530;BCO;4101;4553000005;COMISIONES USO ATM CUENTAS VISTA;N;S;0;0;N;4250101;4250101;4250101;CHN;E
5530;BCO;4101;4553000023;GASTO BONIFICACION SFC;N;S;0;0;N;4250102;4250102;4250102;CHN;E
5530;BCO;4101;4553000024;COMISION PAGADA TRANSBANK DEBITO;N;S;0;0;N;4250102;4250102;4250102;CHN;E
5530;BCO;4101;4553000025;COMISION PAGADA MASTERCARD DEBITO;N;S;0;0;N;4250102;4250102;4250102;CHN;E
5530;BCO;4101;4553000026;COMISION CHEK TRANSBANK;N;S;0;0;N;4250190;4250190;4250190;CHN;E
5530;BCO;4101;4553000027;COMISION PAGADA SERVICIOS PROMOCIONALES CHEK;N;S;0;0;N;4250190;4250190;4250190;CHN;E
5606;BCO;4101;4560640007;CDPLPE PERDIDA X VENTA;N;S;0;0;N;4300104;4300104;4300103;CHN;P
5606;BCO;4101;4560640054;BOTEUF PERDIDA X VENTA;N;S;0;0;N;4300104;4300104;4300103;CHR;P
5606;BCO;4101;4560645007;CDPLPE PERDIDA AJUSTE VALOR RAZONABLE;N;S;0;0;N;4300102;4300102;4300102;CHN;E
5606;BCO;4101;4560645054;BOTEUF PERD AJUSTE;N;S;0;0;S;4300102;4300102;4300102;CHR;E
5606;BCO;4101;4560645058;CDPLUF PERDIDA AJUSTE VALOR RAZONABLE;N;S;0;0;S;4300102;4300102;4300102;CHR;E
5607;BCO;4101;4560700001;FWDUF$ PERDIDA;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560700002;PERDIDA REALIZADA FORWARD UF - PESOS NEGOCIACION;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560700006;PERDIDA VALOR MCDO CCS SWAP PROMEDIO CAMARA;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560715007;PERDIDA COBERTURA FLUJO CAJA PASIVOS;N;S;0;0;N;4150902;4150902;4150902;CHN;E
5607;BCO;4101;4560715008;SWAP COBERT AJ VLR MCDO CTBLE INTERES PASIVO;N;S;0;0;S;4150902;4150902;4150902;CHN;E
5607;BCO;4101;4560715016;PERDIDA VALOR DE MERCADO FORWARD MX COMP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560715019;PERDIDA VALOR DE MERCADO SWAP DE TASAS COMP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560715020;PERDIDA REALIZADA SWAP DE TASAS COMP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560715021;PERD SWAP TASA AJ NEGOC CLP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560750001;SWAP COBERT FLUJO CAJA CTBLE INTERES PASIVO;N;S;0;0;N;4150902;4150902;4150902;CHN;E
5607;BCO;4101;4560750005;FWD NEGOCIACION INTERES PASIVO;N;S;0;0;N;4300201;4300202;4300201;CHN;I
5607;BCO;4101;4560750010;PERD PAGO VLR RAZ CL;N;S;0;0;S;4150902;4150902;4150902;CHR;E
5607;BCO;4101;4560750015;PERDIDA AJ VLR RAZ NEGOCIACION UF-CLP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560750017;PERDIDA AJ VLR RAZ NEGOCIACION CLP;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760001;FWD NEGOCIACION INTERES PASIVO;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760002;CVA DERIVADOS;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760004;PERDIDA AJUSTE RIESGO MERCADO FORWARDS;N;S;0;0;S;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760005;PERDIDA AJUSTE RIESGO MERCADO SWAPS;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760006;PERDIDA CVA FORWARDS;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5607;BCO;4101;4560760007;PERDIDA CVA SWAPS;N;S;0;0;N;4300202;4300202;4300201;CHN;E
5608;BCO;4101;4560800001;RECOMP_DAP - PERDIDA POR DIF PRECIO RECOMPRA DAP;N;S;0;0;N;4300590;4300590;4300580;CHN;E
5608;BCO;4101;4560840007;CDPLPE PERDIDA POR VENTA;N;S;0;0;N;4300303;4300303;4300303;CHN;E
5650;BCO;4101;4565000002;PERDIDA AJUSTE PASIVO CUBIERTO BONO;N;S;0;0;N;4150910;4150910;4150910;CHN;E
5705;BCO;4101;4570500000;PERDIDA VALORIZACION T/C USD;N;S;0;0;N;4350101;4350101;4350101;CHN;E
5705;BCO;4101;4570500001;PERDIDA x TIP/CAM UF;N;S;0;0;N;4350101;4350101;4350101;CHN;E
5705;BCO;4101;4570500005;PERDIDA VARIACION T/C USD BACK OFFICE;N;S;0;0;N;4350101;4350101;4350101;CHN;E
5900;BCO;4101;4590000004;TRANSFERENCIA BCCH LBTR-SOMA;N;S;0;0;N;4610190;4610190;4610190;CHN;E
5900;BCO;4101;4590000012;GASTOS COBZA CRED HIPOTECARIOS;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000014;GASTOS COBRANZA CONSUMO;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000016;GASTOS HONORARIOS PAYBACK;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000017;GASTOS COBRANZA COVENTA;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000019;GASTOS COBRANZA ESTUDIOS JURIDICOS;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000020;PRIMAS SEGURO HIPOTECARIO CASTIGADO;N;S;0;0;N;4650990;4650990;4650990;CHN;E
5900;BCO;4101;4590000021;GTOS COLOC BONOS;N;S;0;0;N;4250202;4250202;4250202;CHN;E
5900;BCO;4101;4590000022;GTOS COMIS INTERM CO;N;S;0;0;N;4250202;4250202;4250202;CHN;E
5900;BCO;4101;4590000023;GASTO RECAUDACION SERVIPAG;N;S;0;0;N;4250390;4250390;4250390;CHN;E
5900;BCO;4101;4590000024;GASTO APERTURA CUENTAS VISTA;N;S;0;0;N;4650990;4650990;4650990;CHN;E
5900;BCO;4101;4590099901;AJ LETR HIPOT POR CA;N;S;0;0;N;4650990;4650990;4650990;CHN;E
6115;BCO;4101;4611500014;CASTIGO FINES GENERALES EN INCUMPLIMIENTO;N;S;0;0;N;4500101;4500101;4500101;CHN;E
6115;BCO;4101;4611500020;CASTIGO VIVIENDA EN INCUMPLIMIENTO;N;S;0;0;N;4500111;4500111;4500111;CHR;E
6115;BCO;4101;4611500030;CASTIGO PREGRADO EN INCUMPLIMIENTO;N;S;0;0;N;4500112;4500112;4500112;CHN;E
6115;BCO;4101;4611500032;CASTIGO CONSUMO EN CUOTAS EN INCUMPLIMIENTO;N;S;0;0;N;4500112;4500112;4500112;CHN;E
6115;BCO;4101;4611500033;CASTIGO RENEGOCIADOS EN INCUMPLIMIENTO;N;S;0;0;N;4500112;4500112;4500112;CHN;E
6115;BCO;4101;4611500114;CASTIGO FINES GENERALES NORMAL;N;S;0;0;N;4500101;4500101;4500101;CHR;E
6115;BCO;4101;4611500120;CASTIGO VIVIENDA NORMAL;N;S;0;0;N;4500111;4500111;4500111;CHR;E
6115;BCO;4101;4611500130;CASTIGO PREGRADO NORMAL;N;S;0;0;N;4500101;4500101;4500101;CHR;E
